gt_idx,pred_idx,match_reason,iou,intersection_over_gt,center_distance,gt_text,pred_text,gt_points,pred_points,gt_text_norm,pred_text_norm,gt_len_chars,pred_len_chars,lev_sim,cer_sim,word_sim,chrf,end2end_lev,end2end_chrf,gt_x1,gt_y1,gt_x2,gt_y2,pred_x1,pred_y1,pred_x2,pred_y2,file,gt_json_path,pred_json_path
6,9,iou,0.33664689666694514,0.42079983293306883,48.541219597369,ARE YOU CRAZY? THOSE MOUNTAIN BANDITS WOULD KILL US!,But the enemy is a bandit and they can kill him.,"[[23, 834], [145, 834], [145, 991], [23, 991]]","[[0, 812], [88, 812], [88, 958], [0, 958]]",are you crazy? those mountain bandits would kill us!,but the enemy is a bandit and they can kill him.,52,48,0.32692307692307687,0.32692307692307687,0.32692307692307687,0.2111424073428647,0.11005763929496282,0.07108043618676342,23.0,834.0,145.0,991.0,0.0,812.0,88.0,958.0,pg_23.json,outputs\en\json\pg_23.json,outputs\jap\translation_best\pg_23.json
7,1,center_fallback,0.0,0.0,127.74681992128023,"YOUVE GOTA STRANGE BODY, BOY.","It may be true, but it's a real thing.","[[782, 837], [904, 837], [904, 966], [782, 966]]","[[675, 808], [765, 808], [765, 926], [675, 926]]","youve gota strange body, boy.","it may be true, but it's a real thing.",29,38,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.1225642449376204,0.0,0.0,782.0,837.0,904.0,966.0,675.0,808.0,765.0,926.0,pg_23.json,outputs\en\json\pg_23.json,outputs\jap\translation_best\pg_23.json
8,5,iou,0.21036507531273935,0.2236092265943012,44.598206241955516,HEY! WE GOTTA GOHELP LUFFY!,It's not a bad thing.,"[[159, 840], [269, 840], [269, 974], [159, 974]]","[[231, 811], [263, 811], [263, 943], [231, 943]]",hey! we gotta gohelp luffy!,it's not a bad thing.,27,21,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.06189760840908701,0.04674779451394207,0.013021095054656037,159.0,840.0,269.0,974.0,231.0,811.0,263.0,943.0,pg_23.json,outputs\en\json\pg_23.json,outputs\jap\translation_best\pg_23.json
9,1,center_fallback,0.0,0.0,372.7733896082176,BCSA,"It may be true, but it's a real thing.","[[636, 1154], [852, 1154], [852, 1324], [636, 1324]]","[[675, 808], [765, 808], [765, 926], [675, 926]]",bcsa,"it may be true, but it's a real thing.",4,38,0.07894736842105265,0.07894736842105265,0.07894736842105265,0.11232718894009215,0.0,0.0,636.0,1154.0,852.0,1324.0,675.0,808.0,765.0,926.0,pg_23.json,outputs\en\json\pg_23.json,outputs\jap\translation_best\pg_23.json
10,10,center_fallback,0.09596238135322632,0.14299307958477508,103.72318930692403,"BESIDES, LUFFY'STHE ONE THAT STARTED THE FIGHT!",This fight is a fight between the ruff and the trickster.,"[[8, 1268], [178, 1268], [178, 1404], [8, 1404]]","[[-1, 1178], [122, 1178], [122, 1297], [-1, 1297]]","besides, luffy'sthe one that started the fight!",this fight is a fight between the ruff and the trickster.,47,57,0.29824561403508776,0.29824561403508776,0.29824561403508776,0.2411967833640457,0.02862035935096224,0.02314581770635207,8.0,1268.0,178.0,1404.0,-1.0,1178.0,122.0,1297.0,pg_23.json,outputs\en\json\pg_23.json,outputs\jap\translation_best\pg_23.json
11,10,center_fallback,0.0,0.0,406.39451275823103,!!,This fight is a fight between the ruff and the trickster.,"[[419, 1364], [457, 1364], [457, 1412], [419, 1412]]","[[-1, 1178], [122, 1178], [122, 1297], [-1, 1297]]",!!,this fight is a fight between the ruff and the trickster.,2,57,0.0,0.0,0.0,0.0,0.0,0.0,419.0,1364.0,457.0,1412.0,-1.0,1178.0,122.0,1297.0,pg_23.json,outputs\en\json\pg_23.json,outputs\jap\translation_best\pg_23.json
0,4,iou,0.16605890603085555,0.26860254083484575,75.60588601425157,YOU'D BETTER TAKEIT BACK!!!,Don't be fooled by me.,"[[465, 41], [581, 41], [581, 212], [465, 212]]","[[408, 0], [501, 0], [501, 189], [408, 189]]",you'd better takeit back!!!,don't be fooled by me.,27,22,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.09603568856998133,0.049202638823957194,0.01594758138385104,465.0,41.0,581.0,212.0,408.0,0.0,501.0,189.0,pg_24.json,outputs\en\json\pg_24.json,outputs\jap\translation_best\pg_24.json
1,1,center_fallback,0.0,0.0,92.41888335183454,DARN,The Oh!,"[[762, 44], [872, 44], [872, 118], [762, 118]]","[[690, 0], [761, 0], [761, 188], [690, 188]]",darn,the oh!,4,7,0.0,0.0,0.0,0.0,0.0,0.0,762.0,44.0,872.0,118.0,690.0,0.0,761.0,188.0,pg_24.json,outputs\en\json\pg_24.json,outputs\jap\translation_best\pg_24.json
2,1,center_fallback,0.017008345428156747,0.04132231404958678,97.67932227447118,yOu!!!!,The Oh!,"[[756, 92], [877, 92], [877, 167], [756, 167]]","[[690, 0], [761, 0], [761, 188], [690, 188]]",you!!!!,the oh!,7,7,0.1428571428571429,0.1428571428571429,0.1428571428571429,0.04901960784313726,0.0024297636325938217,0.0008337424229488602,756.0,92.0,877.0,167.0,690.0,0.0,761.0,188.0,pg_24.json,outputs\en\json\pg_24.json,outputs\jap\translation_best\pg_24.json
3,9,iou,0.4527747363568259,0.6868006993006993,44.51123453691214,"EH, RUBBER BOY?",What a weird creature there must be!,"[[0, 277], [104, 277], [104, 387], [0, 387]]","[[0, 204], [81, 204], [81, 374], [0, 374]]","eh, rubber boy?",what a weird creature there must be!,15,36,0.19444444444444442,0.19444444444444442,0.19444444444444442,0.09279145433364637,0.08803953206938281,0.04201362627208319,0.0,277.0,104.0,387.0,0.0,204.0,81.0,374.0,pg_24.json,outputs\en\json\pg_24.json,outputs\jap\translation_best\pg_24.json
4,6,iou,0.19164955509924708,0.2240210843373494,72.30836742729018,THERE SURE ARE SOME WEIRD CREATURES IN THE WORLD..,I don't know who you're talking about. I don't know what you're talking about.,"[[312, 309], [440, 309], [440, 475], [312, 475]]","[[299, 273], [368, 273], [368, 394], [299, 394]]",there sure are some weird creatures in the world..,i don't know who you're talking about. i don't know what you're talking about.,50,78,0.23076923076923073,0.23076923076923073,0.23076923076923073,0.10403351756667957,0.04422682040751855,0.019937977357063846,312.0,309.0,440.0,475.0,299.0,273.0,368.0,394.0,pg_24.json,outputs\en\json\pg_24.json,outputs\jap\translation_best\pg_24.json
5,8,center_fallback,0.01857519937099854,0.019074119461945472,265.2946475147963,BNOINGONOMG,"Oh, and the.","[[0, 515], [499, 515], [499, 793], [0, 793]]","[[3, 744], [57, 744], [57, 862], [3, 862]]",bnoingonomg,"oh, and the.",11,12,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.030864197530864196,0.001547933280916546,0.0005733086225616833,0.0,515.0,499.0,793.0,3.0,744.0,57.0,862.0,pg_24.json,outputs\en\json\pg_24.json,outputs\jap\translation_best\pg_24.json
6,8,center_fallback,0.0,0.0,86.57944328765345,OF!,"Oh, and the.","[[12, 873], [68, 873], [68, 905], [12, 905]]","[[3, 744], [57, 744], [57, 862], [3, 862]]",of!,"oh, and the.",3,12,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.07575757575757576,0.0,0.0,12.0,873.0,68.0,905.0,3.0,744.0,57.0,862.0,pg_24.json,outputs\en\json\pg_24.json,outputs\jap\translation_best\pg_24.json
7,0,center_fallback,0.03180266041486163,0.07079646017699115,104.67210707729161,DARN,Let's try[amigo] friendship,"[[772, 1016], [885, 1016], [885, 1094], [772, 1094]]","[[713, 907], [784, 907], [784, 1068], [713, 1068]]",darn,let's try[amigo] friendship,4,27,0.11111111111111116,0.11111111111111116,0.11111111111111116,0.12195121951219512,0.003533628934984627,0.0038783732213245885,772.0,1016.0,885.0,1094.0,713.0,907.0,784.0,1068.0,pg_24.json,outputs\en\json\pg_24.json,outputs\jap\translation_best\pg_24.json
8,2,center_fallback,0.004610122440886333,0.0078125,122.1730330310253,IVEDIS- COVEREDA NEWLIFE FORM...,It is a new kind of discovery.,"[[605, 1033], [729, 1033], [729, 1129], [605, 1129]]","[[562, 923], [636, 923], [636, 1036], [562, 1036]]",ivedis- covereda newlife form...,it is a new kind of discovery.,32,30,0.21875,0.21875,0.21875,0.2281070844872756,0.0010084642839438853,0.001051601589119944,605.0,1033.0,729.0,1129.0,562.0,923.0,636.0,1036.0,pg_24.json,outputs\en\json\pg_24.json,outputs\jap\translation_best\pg_24.json
9,3,center_fallback,0.09826272477903078,0.182518115942029,115.53895446991028,MAYBE ILLSELL YOUTOA FREAK SHOW...,The items are sold in a small cottage and sold out.,"[[461, 1047], [589, 1047], [589, 1185], [461, 1185]]","[[413, 932], [523, 932], [523, 1099], [413, 1099]]",maybe illsell youtoa freak show...,the items are sold in a small cottage and sold out.,34,51,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.15678429800476015,0.025047361218184315,0.015406052324515291,461.0,1047.0,589.0,1185.0,413.0,932.0,523.0,1099.0,pg_24.json,outputs\en\json\pg_24.json,outputs\jap\translation_best\pg_24.json
10,7,iou,0.2146473650431434,0.35512033978291646,111.0,1BET THEY'LL PAY GOOD MONEY FOR you.,I think it’s going to be money to say.,"[[0, 1056], [104, 1056], [104, 1219], [0, 1219]]","[[9, 927], [95, 927], [95, 1126], [9, 1126]]",1bet they'll pay good money for you.,i think it's going to be money to say.,36,38,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.1825900897739978,0.06778337843467687,0.03919248165297963,0.0,1056.0,104.0,1219.0,9.0,927.0,95.0,1126.0,pg_24.json,outputs\en\json\pg_24.json,outputs\jap\translation_best\pg_24.json
11,0,center_fallback,0.003231478401368626,0.0070247933884297524,140.75954674550496,yoO!!!,Let's try[amigo] friendship,"[[767, 1064], [888, 1064], [888, 1144], [767, 1144]]","[[713, 907], [784, 907], [784, 1068], [713, 1068]]",yoo!!!,let's try[amigo] friendship,6,27,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.03401360544217687,0.00023936877047175007,0.0001099142313390689,767.0,1064.0,888.0,1144.0,713.0,907.0,784.0,1068.0,pg_24.json,outputs\en\json\pg_24.json,outputs\jap\translation_best\pg_24.json
12,0,center_fallback,0.0,0.0,411.9420468949486,1LL,Let's try[amigo] friendship,"[[648, 1373], [688, 1373], [688, 1410], [648, 1410]]","[[713, 907], [784, 907], [784, 1068], [713, 1068]]",1ll,let's try[amigo] friendship,3,27,0.0,0.0,0.0,0.04504504504504505,0.0,0.0,648.0,1373.0,688.0,1410.0,713.0,907.0,784.0,1068.0,pg_24.json,outputs\en\json\pg_24.json,outputs\jap\translation_best\pg_24.json
0,3,iou,0.4048815506101938,0.6438356164383562,23.345235059857504,YOU STUBBORN LITTLE..,I was so excited to get to know you.,"[[7, 62], [153, 62], [153, 134], [7, 134]]","[[29, 52], [123, 52], [123, 190], [29, 190]]",you stubborn little..,i was so excited to get to know you.,21,36,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.13869240268613553,0.06748025843503229,0.056153995057415966,7.0,62.0,153.0,134.0,29.0,52.0,123.0,190.0,pg_25.json,outputs\en\json\pg_25.json,outputs\jap\translation_best\pg_25.json
1,1,center_fallback,0.0,0.0,279.0627169652012,RO,Oh Oh Oh Oh!,"[[372, 174], [593, 174], [593, 445], [372, 445]]","[[691, -1], [774, -1], [774, 372], [691, 372]]",ro,oh oh oh oh!,2,12,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.14705882352941177,0.0,0.0,372.0,174.0,593.0,445.0,691.0,-1.0,774.0,372.0,pg_25.json,outputs\en\json\pg_25.json,outputs\jap\translation_best\pg_25.json
2,2,center_fallback,0.01650209294837394,0.022222222222222223,113.70356194948336,IWAS JUST DRINKING ONA TALKING TOMY MEN.,I've been drinking two drinks and I've been talking to you two.,"[[360, 732], [495, 732], [495, 937], [360, 937]]","[[307, 679], [365, 679], [365, 855], [307, 855]]",iwas just drinking ona talking tomy men.,i've been drinking two drinks and i've been talking to you two.,40,63,0.46031746031746035,0.46031746031746035,0.46031746031746035,0.3957136042669143,0.007596201515918164,0.006530102678548683,360.0,732.0,495.0,937.0,307.0,679.0,365.0,855.0,pg_25.json,outputs\en\json\pg_25.json,outputs\jap\translation_best\pg_25.json
3,4,iou,0.30142970611596503,0.4049079754601227,75.54137938904744,DIDNT SAY ANYTHING O OFFEND nok,I have said something about you (and I have said something about you).,"[[4, 768], [142, 768], [142, 931], [4, 931]]","[[11, 690], [110, 690], [110, 860], [11, 860]]",didnt say anything o offend nok,i have said something about you (and i have said something about you).,31,70,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.18947518774878946,0.077510495858391,0.057113450159384904,4.0,768.0,142.0,931.0,11.0,690.0,110.0,860.0,pg_25.json,outputs\en\json\pg_25.json,outputs\jap\translation_best\pg_25.json
4,5,iou,0.2937189335743335,0.42433738085912,107.17392406737751,AOK BETTER 32190108,Let's make a mistake.,"[[1, 1129], [149, 1129], [149, 1336], [1, 1336]]","[[11, 998], [115, 998], [115, 1254], [11, 1254]]",aok better 32190108,let's make a mistake.,19,21,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.06842761811333552,0.02797323176898414,0.020098487019280655,1.0,1129.0,149.0,1336.0,11.0,998.0,115.0,1254.0,pg_25.json,outputs\en\json\pg_25.json,outputs\jap\translation_best\pg_25.json
0,13,iou,0.2473352004347281,0.4038632175278138,109.03669107231748,YOU STINKING NOUNTAIN,The mountains,"[[0, 0], [91, 0], [91, 161], [0, 161]]","[[0, 64], [61, 64], [61, 313], [0, 313]]",you stinking nountain,the mountains,21,13,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.3079530212105017,0.09422293349894403,0.07616762222557952,0.0,0.0,91.0,161.0,0.0,64.0,61.0,313.0,pg_26.json,outputs\en\json\pg_26.json,outputs\jap\translation_best\pg_26.json
1,3,center_fallback,0.0,0.0,242.41802738245354,YOUE,Everything in between can be turned upside down.,"[[394, 25], [498, 25], [498, 180], [394, 180]]","[[459, 283], [548, 283], [548, 393], [459, 393]]",youe,everything in between can be turned upside down.,4,48,0.0625,0.0625,0.0625,0.08771929824561404,0.0,0.0,394.0,25.0,498.0,180.0,459.0,283.0,548.0,393.0,pg_26.json,outputs\en\json\pg_26.json,outputs\jap\translation_best\pg_26.json
2,3,center_fallback,0.0,0.0,160.9052516234321,FOOT..,Everything in between can be turned upside down.,"[[396, 144], [492, 144], [492, 233], [396, 233]]","[[459, 283], [548, 283], [548, 393], [459, 393]]",foot..,everything in between can be turned upside down.,6,48,0.04166666666666663,0.04166666666666663,0.04166666666666663,0.03846153846153846,0.0,0.0,396.0,144.0,492.0,233.0,459.0,283.0,548.0,393.0,pg_26.json,outputs\en\json\pg_26.json,outputs\jap\translation_best\pg_26.json
3,13,iou,0.20728714366622616,0.8243243243243243,11.510864433221338,APE!!!!,The mountains,"[[0, 152], [74, 152], [74, 206], [0, 206]]","[[0, 64], [61, 64], [61, 313], [0, 313]]",ape!!!!,the mountains,7,13,0.07692307692307687,0.07692307692307687,0.07692307692307687,0.04166666666666666,0.015945164897402,0.008636964319426088,0.0,152.0,74.0,206.0,0.0,64.0,61.0,313.0,pg_26.json,outputs\en\json\pg_26.json,outputs\jap\translation_best\pg_26.json
4,3,iou,0.18396294688088002,0.2585084745762712,67.1304699819687,WHYDHE HAVE TO PICKA FIGHT WITH THOSE GUYS?!,Everything in between can be turned upside down.,"[[507, 251], [625, 251], [625, 376], [507, 376]]","[[459, 283], [548, 283], [548, 393], [459, 393]]",whydhe have to picka fight with those guys?!,everything in between can be turned upside down.,44,48,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.11511772469493381,0.03066049114681333,0.02117739587310188,507.0,251.0,625.0,376.0,459.0,283.0,548.0,393.0,pg_26.json,outputs\en\json\pg_26.json,outputs\jap\translation_best\pg_26.json
5,3,center_fallback,0.0,0.0,167.45297847455566,CURSE THAT LUFFY!,Everything in between can be turned upside down.,"[[625, 276], [713, 276], [713, 349], [625, 349]]","[[459, 283], [548, 283], [548, 393], [459, 393]]",curse that luffy!,everything in between can be turned upside down.,17,48,0.125,0.125,0.125,0.11681033763720684,0.0,0.0,625.0,276.0,713.0,349.0,459.0,283.0,548.0,393.0,pg_26.json,outputs\en\json\pg_26.json,outputs\jap\translation_best\pg_26.json
6,2,iou,0.2149770059715835,0.27951807228915665,85.03675675847474,LET THE BOY GO!,Let me leave the child! 2.,"[[664, 434], [830, 434], [830, 569], [664, 569]]","[[606, 441], [718, 441], [718, 557], [606, 557]]",let the boy go!,let me leave the child! 2.,15,26,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.16490598106455048,0.06614677106817954,0.035450994076063704,664.0,434.0,830.0,569.0,606.0,441.0,718.0,557.0,pg_26.json,outputs\en\json\pg_26.json,outputs\jap\translation_best\pg_26.json
7,4,center_fallback,0.04603882476390346,0.1262135922330097,63.017854612800015,PLEASE!!,Please.,"[[442, 484], [545, 484], [545, 511], [442, 511]]","[[406, 446], [455, 446], [455, 552], [406, 552]]",please!!,please.,8,7,0.75,0.75,0.75,0.6176733753831832,0.03452911857292759,0.028436956290595134,442.0,484.0,545.0,511.0,406.0,446.0,455.0,552.0,pg_26.json,outputs\en\json\pg_26.json,outputs\jap\translation_best\pg_26.json
8,18,iou,0.2042564179811065,0.25055432372505543,104.00120191613172,BOW,The first is that there is no one.,"[[571, 945], [802, 945], [802, 1109], [571, 1109]]","[[505, 928], [684, 928], [684, 1029], [505, 1029]]",bow,the first is that there is no one.,3,34,0.02941176470588236,0.02941176470588236,0.02941176470588236,0.04273504273504272,0.006007541705326663,0.008728906751329335,571.0,945.0,802.0,1109.0,505.0,928.0,684.0,1029.0,pg_26.json,outputs\en\json\pg_26.json,outputs\jap\translation_best\pg_26.json
9,18,iou,0.21848538650641902,0.3634143571104044,83.0451684326066,"BUTIF IT'S MONEY YOUWANT, YOULL GETIT.",The first is that there is no one.,"[[460, 948], [584, 948], [584, 1090], [460, 1090]]","[[505, 928], [684, 928], [684, 1029], [505, 1029]]","butif it's money youwant, youll getit.",the first is that there is no one.,38,34,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.12157773554156961,0.04024730804065614,0.026562958540375034,460.0,948.0,584.0,1090.0,505.0,928.0,684.0,1029.0,pg_26.json,outputs\en\json\pg_26.json,outputs\jap\translation_best\pg_26.json
10,1,center_fallback,0.0,0.0,124.948989591753,IDONT KNOW WHAT LUFFY DID...,I don't know if you did it or if you did it.,"[[797, 971], [901, 971], [901, 1110], [797, 1110]]","[[700, 906], [791, 906], [791, 1035], [700, 1035]]",idont know what luffy did...,i don't know if you did it or if you did it.,28,44,0.4545454545454546,0.4545454545454546,0.4545454545454546,0.25508508613850905,0.0,0.0,797.0,971.0,901.0,1110.0,700.0,906.0,791.0,1035.0,pg_26.json,outputs\en\json\pg_26.json,outputs\jap\translation_best\pg_26.json
11,0,center_fallback,0.0,0.0,113.30710480812755,AND,I'm not interested in arguing.,"[[841, 1203], [902, 1203], [902, 1236], [841, 1236]]","[[726, 1111], [792, 1111], [792, 1301], [726, 1301]]",and,i'm not interested in arguing.,3,30,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.13157894736842105,0.0,0.0,841.0,1203.0,902.0,1236.0,726.0,1111.0,792.0,1301.0,pg_26.json,outputs\en\json\pg_26.json,outputs\jap\translation_best\pg_26.json
